model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.75,1.0
0.22062339,0.14094862
0.1399143,0.13785535
0.13882609,0.13921764
0.1382886,0.13676189
0.13787216,0.13841826
0.13735013,0.13619207
0.13700399,0.13659346
0.13667774,0.1355657
0.13639018,0.13623264
0.13611089,0.13514201
0.13587984,0.13475221
0.13563906,0.13453332
0.1354984,0.1344556
0.13539626,0.1342687
0.13525726,0.13424197
0.13516535,0.13444896
0.13509774,0.13412637
0.13507967,0.13407452
0.13494934,0.13395631
0.13488829,0.13424852
