model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,False,False,0,0
0.2460502,0.13755487
0.13720074,0.13722916
0.13654602,0.13617608
0.13612469,0.13540076
0.13571309,0.1356406
0.13530903,0.1345559
0.13498113,0.13509631
0.13459197,0.13365531
0.13430548,0.13349302
0.13406552,0.13329245
0.13400221,0.13324584
0.13385415,0.1346721
0.13373388,0.13262042
0.1337062,0.13256983
0.13361755,0.13302308
0.13356134,0.13249557
0.13355741,0.13271013
0.13354702,0.13270809
0.13344665,0.13231772
0.13340533,0.13268207
