model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,1.0,0.25
0.25186375,0.13667099
0.13699773,0.1370935
0.13617375,0.13488674
0.13572341,0.1344704
0.13540359,0.13435563
0.13510914,0.13401337
0.13489711,0.13426755
0.13471325,0.13362576
0.13459256,0.13371015
0.13450034,0.13384904
0.13442822,0.13359505
0.13429776,0.1333138
0.13417453,0.13332358
0.1341074,0.13316761
0.13395241,0.13322753
0.13381578,0.13296923
0.13369346,0.13313706
0.1336069,0.1326941
0.13345997,0.13259207
0.13332354,0.13273974
