model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.0,0.75
0.29562473,0.16370909
0.1550766,0.14953655
0.14873476,0.14643027
0.14595582,0.14362346
0.14498737,0.14392266
0.1445101,0.1435889
0.14415544,0.14334089
0.14396732,0.14277855
0.1438361,0.14308144
0.14368966,0.14277194
0.14357889,0.14195734
0.14340223,0.1419359
0.14330405,0.14243339
0.14325774,0.14301072
0.14310758,0.14184566
0.14303322,0.14167859
0.14301158,0.14338553
0.14297299,0.14163882
0.14287435,0.141498
0.14278436,0.14157805
