model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.75,0.25
0.27109066,0.14476456
0.1439191,0.14260505
0.14236856,0.1412047
0.14182584,0.14038853
0.14126405,0.14042175
0.14075603,0.13944055
0.14016654,0.13893682
0.13972647,0.13887721
0.13940309,0.13844424
0.1391495,0.13827446
0.13902947,0.13818064
0.13886777,0.1376103
0.13874201,0.13766326
0.13864249,0.13745487
0.13857661,0.13830158
0.13850854,0.13769431
0.13848028,0.1380501
0.13849865,0.13718365
0.1383836,0.13732035
0.13831215,0.13746879
