model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.0,0.0
0.60809433,0.53198576
0.47712043,0.43573934
0.4090563,0.39526966
0.38857123,0.3911322
0.3876773,0.39116734
0.38767928,0.3911195
0.38767993,0.3911558
0.38769835,0.39104664
0.38770428,0.39110062
0.3876685,0.3910423
0.38771316,0.3912099
0.38764513,0.39101395
0.38772196,0.39112908
0.3877453,0.39118776
0.38774526,0.39131904
0.3877196,0.3909923
0.38773444,0.39117503
0.38766536,0.39120445
0.3876932,0.39105237
0.38771647,0.39107212
