model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,1.0,1.0
0.19849807,0.13578324
0.13671073,0.13591848
0.13470489,0.1358901
0.1340125,0.13264838
0.13370892,0.13363738
0.13343714,0.13229856
0.13324423,0.13298853
0.13305211,0.13238257
0.1328341,0.1327905
0.13265917,0.13164712
0.13257541,0.13146208
0.13243468,0.13203841
0.13231781,0.1311847
0.132276,0.13127008
0.13214903,0.13112785
0.13209464,0.13133463
0.13206998,0.13088977
0.13206318,0.1311173
0.13195018,0.13100645
0.1318876,0.13122334
