model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.5,1.0
0.24268399,0.14259669
0.14172652,0.14290641
0.14013752,0.13804956
0.13944733,0.13761236
0.1388459,0.13808481
0.13818362,0.13657145
0.13775638,0.1369552
0.13736354,0.13590218
0.1370141,0.13610983
0.13677284,0.13551608
0.13651176,0.13548853
0.13612832,0.13521183
0.13590115,0.13460958
0.13576739,0.13461705
0.13558656,0.13515015
0.13549753,0.13432173
0.135447,0.13457066
0.13542849,0.13425311
0.1353097,0.13427188
0.13522494,0.13459742
