model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.0,0.25
0.37755665,0.25089955
0.24700415,0.24728952
0.24549106,0.24583293
0.24488425,0.24545614
0.24466114,0.2453547
0.24448691,0.2451315
0.24431849,0.2451871
0.2442606,0.24516392
0.24423501,0.24539568
0.2440811,0.24520086
0.24417411,0.24550052
0.24399261,0.24481414
0.24401884,0.24485868
0.24403675,0.24492094
0.2439619,0.2454336
0.24398965,0.24490125
0.24399853,0.24505931
0.24394298,0.24500543
0.24397539,0.24471705
0.24389085,0.24475515
