model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.5,0.5
0.2939741,0.16548456
0.15798734,0.1534397
0.15066375,0.14825192
0.14838468,0.14661992
0.14727262,0.14754817
0.14665009,0.14533077
0.14604376,0.14676303
0.14548135,0.14399303
0.14493063,0.14423433
0.14463903,0.14346427
0.14443488,0.14359106
0.14419308,0.1430226
0.14402923,0.1426345
0.14395702,0.14269945
0.14382446,0.14302427
0.14370441,0.14257899
0.1436671,0.1425854
0.14364927,0.14278118
0.14354558,0.14260599
0.14343567,0.14330281
