model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.0,1.0
0.25342178,0.13590693
0.13672616,0.1366466
0.13610488,0.13527143
0.13579388,0.13468122
0.13561198,0.13570592
0.13539554,0.13461304
0.13532007,0.13487345
0.13521762,0.1340762
0.13515164,0.13440032
0.13508406,0.13427329
0.1350633,0.13415991
0.13499117,0.13414374
0.13491252,0.1339223
0.13489391,0.13383007
0.13476804,0.1339888
0.13468896,0.13363485
0.13465272,0.1338261
0.13459592,0.13366151
0.13439721,0.13349026
0.13427623,0.13471663
