model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.0,0.5
0.3295915,0.17612736
0.17296112,0.17182025
0.17093131,0.17063232
0.17047104,0.16964352
0.17033522,0.17029618
0.17022663,0.16949822
0.17007495,0.17116766
0.17008862,0.16993223
0.16994005,0.1697635
0.16982898,0.16933079
0.16980153,0.1693697
0.16961719,0.16896361
0.16960524,0.16900405
0.16959071,0.1690578
0.16942659,0.16918626
0.16935916,0.16926235
0.16942725,0.16915043
0.16938132,0.1690097
0.16936663,0.16890709
0.16927762,0.1690616
