model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,0.75,0.5
0.27318758,0.15311073
0.14677599,0.14545377
0.14423634,0.14420606
0.14287442,0.14098002
0.14186032,0.14164092
0.14120941,0.14017761
0.14082524,0.14018154
0.1406518,0.13958357
0.1405113,0.14022015
0.14036272,0.13920775
0.14028277,0.13918865
0.14016412,0.13898665
0.14005473,0.13886832
0.14001036,0.13872556
0.13992052,0.13908046
0.13985035,0.13891004
0.13983822,0.13912022
0.13982415,0.13865604
0.13964297,0.13852322
0.13953622,0.13886678
