model,max_epoch,use_swapout,use_residual,swapout_p1,swapout_p2
pixel_cnn,20,True,False,1.0,0.5
0.24255632,0.13920449
0.13878123,0.13857493
0.13660564,0.13591792
0.13554193,0.13418843
0.13494454,0.13421284
0.13462383,0.13354616
0.13446927,0.13447148
0.13435218,0.1333824
0.13422404,0.13325572
0.13411458,0.13366461
0.1340409,0.1332026
0.13389416,0.13305959
0.13376364,0.13289331
0.13370062,0.13280763
0.13356726,0.13288523
0.1334603,0.13254555
0.13340415,0.13271281
0.13337094,0.13273421
0.13323769,0.13244921
0.13314234,0.13276847
